field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Art-Studies,Master in Contemporary Art,Estonian Academy of Arts,2 years,https://www.artun.ee/en/calendar/contemporary-art-ma-programme-online-info-session/,"[""English""]",Tallinn,Estonia,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",1500,EUR
Art-Studies,Double Master in Videogame Programming Extreme,Universal Arts School,2 years,null,"[""Spanish""]",Los Angeles,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",null,null
Art-Studies,Master of Arts in Arts Administration,Winthrop University Online,2 years,null,"[""English""]",Rock Hill,USA,"[""Online""]",null,"[""Part-time""]",null,null
Art-Studies,MA in Fine Art - Online,Falmouth University,2 years,null,"[""English""]",Falmouth,United Kingdom,"[""Online""]","""10 Jan 2022""","[""Part-time""]",11300,GBP
Art-Studies,Master of Fine Arts,The American College of the Mediterranean,2 years,null,"[""English""]",Aix-en-Provence,France,"[""Campus""]",null,"[""Full-time""]",61460,USD
Art-Studies,Master of Fine Arts,Oregon College of Art and Craft,null,null,"[""English""]",Portland,USA,[],null,[],null,null
Art-Studies,"Master's Degree in Management of Artistic and Architectural Heritage, Museums and the Art Market",Universidade Santiago de Compostela,1&nbsp;-&nbsp;2 years,null,"[""Spanish"",""Gallegan""]",Santiago de Compostela,Spain,"[""Campus""]",null,"[""Full-time"",""Part-time""]",854,EUR
Art-Studies,MA Arts Management,Queen's University Belfast,1&nbsp;-&nbsp;2 years,null,"[""English""]",Belfast,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",17700,GBP
Art-Studies,MA in Game Art,Falmouth University,1 year,null,[],Penryn,United Kingdom,"[""Campus""]",null,"[""Full-time""]",8500,GBP
Art-Studies,Master in Designing Reading Experience and Interactive Storytelling,"Academy of Fine Arts, Katowice",2 years,null,"[""English""]",Katowice,Poland,"[""Campus""]",null,"[""Full-time""]",23000,PLN
Art-Studies,Master of Arts in Sculpture,Anadolu University,null,null,"[""English"",""Turkish""]",Eskişehir,Turkey,[],null,[],null,null
Art-Studies,Professional Masters in Games Development,Abertay University,1 year,null,[],Dundee,United Kingdom,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Mastery in art,Universidad Autonoma de Aguascalientes,2 years,null,"[""Spanish""]",Aguascalientes,Mexico,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master of Fine Arts in Visual Arts,Columbus College Of Art And Design,null,null,"[""English""]",Columbus,USA,"[""Campus""]",null,[],null,null
Art-Studies,Master of Science in Digital Games,University of Malta,2 years,null,"[""English""]",Valletta,Malta,"[""Campus""]",null,"[""Full-time""]",400,EUR
Art-Studies,"MA Arts and Heritage: Policy, Management and Education","Maastricht University, Faculty of Arts and Social Sciences",1 year,null,"[""English"",""Dutch""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,
Art-Studies,"MA Visual Communication (Graphic Design, Illustration, Experimental Communication)",Royal College of Art,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]","""01 Dec 2021""","[""Full-time""]",null,null
Art-Studies,Master in Photography,Raffles Milan - International Fashion and Design School,10 months,null,"[""English"",""Italian""]",Milan,Italy,"[""Campus""]","""28 Feb 2022""","[""Full-time""]",21000,EUR
Art-Studies,Master in Sculpting Extreme,Universal Arts School,null,null,"[""English"",""Spanish""]",Los Angeles,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",null,null
Art-Studies,Master of Fine Arts,University of Lethbridge,null,null,"[""English""]",Lethbridge,Canada,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master in Art History,Utrecht University,2 years,https://epglab.sites.uu.nl/,"[""English""]",Utrecht,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Art-Studies,Master in Videogame Programming,Universal Arts School,2 years,null,"[""English"",""Spanish""]",Los Angeles,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",null,null
Art-Studies,Master's Degree in Science and Technology for the Conservation of Cultural Heritage,Sapienza University of Rome,2 years,null,"[""English"",""Italian""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",1000,EUR
Art-Studies,Master in Contemporary Crafts,Barreira Arte + Dise\u00f1o,1 year,null,"[""Spanish""]",Valencia,Spain,"[""Campus""]",null,"[""Part-time""]",9500,EUR
Art-Studies,Fine Arts programme,University Of The Arts Bremen HFK,null,null,"[""German""]",Bremen,Germany,"[""Campus""]",null,[],null,null
Art-Studies,Master of Arts and Cultural Management (MACM),"Peter F. Drucker and Masatoshi Ito Graduate School of Management, Claremont Graduate University",null,null,[],Claremont,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Art-Studies,Animation and Interactivity with Action Script,ICONOS (Research Institute for Communication and Culture),null,null,[],Buenavista,Mexico,"[""Campus""]",null,"[""Part-time""]",null,null
Art-Studies,MSC in Environmental Conservation,University of Wisconsin-Madison,null,null,"[""English""]",Madison,USA,[],null,[],null,null
Art-Studies,"Master of Arts in Arts Management, Society, and Creative Entrepreneurship",University of the Arts Helsinki,2 years,null,"[""English""]",Helsinki,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",5000,EUR
Art-Studies,"Advanced Master in Video Game Design, Modeling and Programming",CEI Escuela de Dise\u00f1o y Marketing,10 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",4450,EUR
Art-Studies,"Master of Fine Arts in Arts, Technology, and Emerging Communication",The University of Texas at Dallas,2 years,null,"[""English""]",Richardson,USA,"[""Campus""]",null,"[""Full-time""]",18276,USD
Art-Studies,Master in Photographic Production and Storytelling,ESCAC - Escuela superior de Cinema y Audivisuales de catalunya,9 months,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",11800,EUR
Art-Studies,Master of Arts and Entertainment Management,Australian Institute of Music,2&nbsp;-&nbsp;4 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",25470,AUD
Art-Studies,Master of Arts in Computer Animation and Visual effects,Rome University of Fine Arts (RUFA),2 years,null,"[""Italian""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",6200,EUR
Art-Studies,MA Illustration,University of Plymouth,1 year,null,"[""English""]",Plymouth,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",15700,GBP
Art-Studies,"Master in Visual Arts: Arts, Museology and Curatorship",University of Bologna,2 years,https://www.unibo.it/en/university/covid-19-The-measures-adopted-by-the-University-of-Bologna/covid-misure-universita-di-bologna/?utm_source=Keystone&utm_campaign=Keystone&utm_medium=KeystoneListing,"[""English""]",Bologna,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master in Animation,Estonian Academy of Arts,2 years,https://vimeo.com/ekaanima,"[""English""]",Tallinn,Estonia,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",2300,EUR
Art-Studies,Masters by Research degrees,Abertay University,1 year,null,[],Dundee,United Kingdom,"[""Campus""]",null,"[""Full-time""]",3600,GBP
Art-Studies,MFA in Photography Copyright and professional projects,Lens - Fotograf\u00eda,9 months,null,[],Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",805,EUR
Art-Studies,Master of Fine Arts in Fine Arts,HDK-Valand \u2013 Academy of Art and Design,2 years,https://www.gu.se/en/hdk-valand/fine-art,"[""English""]",Gothenburg,Sweden,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,MA in Communications and Art Management,International University in Moscow IUM,4&nbsp;-&nbsp;5 semesters,null,[],Moscow,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",5500,EUR
Art-Studies,MA Animation,Royal College of Art,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Art Expression & Creation,Nagoya Zokei University Of Art & Design,null,null,"[""Japanese""]",Komaki,Japan,"[""Campus""]",null,[],null,null
Art-Studies,Master of Arts with Specialty in: Painting and Drawing,Pontifical Catholic University Of Puerto Rico,null,null,"[""Spanish""]",Ponce,Puerto Rico,"[""Campus""]",null,[],null,null
Art-Studies,MA in Visual Arts,"Academy of Arts, Architecture and Design AAAD",2&nbsp;-&nbsp;3 years,null,"[""English""]",Prague,Czech Republic,"[""Campus""]",null,"[""Full-time""]",3050,EUR
Art-Studies,MA in Curatorial Practices,"Srishti Institute Of Art, Design And Technology",null,null,"[""English (UK)""]",Bengaluru,India,"[""Campus""]",null,[],null,null
Art-Studies,"Master's Degree in Audiovisual Heritage. History, Recovery and Management",Universidad Complutense de Madrid,2 semesters,https://www.ucm.es/master_patrimonio_audiovisual,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time""]",45,EUR
Art-Studies,Master of Arts (Research),University of Technology Sydney,1&nbsp;-&nbsp;2 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Art-Studies,MATER IN SCULPTURE,Tokyo University Of The Arts,null,null,[],Taito City,Japan,"[""Campus""]",null,[],null,null
Art-Studies,Master of Fine Arts (MFA),University of the Arts Helsinki,2 years,null,"[""English"",""Swedish"",""Finnish""]",Helsinki,Finland,"[""Campus""]",null,"[""Full-time""]",5000,EUR
Art-Studies,Master of Arts in Visual Arts,KASK & Conservatorium \/ School of Arts Gent,60 hours,http://docs.schoolofarts.be/documenten/INFO%20EN%20HANDLEIDINGEN/Admission_procedures_masters/AGL_VAVD.pdf,"[""English""]",Ghent,Belgium,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,MLitt in Comics & Graphic Novels,University of Dundee,12 months,null,"[""English""]",Dundee,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7950,GBP
Art-Studies,Master of Fine Arts in Medical Illustration,Rochester Institute of Technology (RIT),2 years,null,"[""English""]",Rochester,USA,"[""Campus""]",null,"[""Full-time""]",47522,USD
Art-Studies,MA History of Art and Archaeology of East Asia and Intensive Language,SOAS University of London,2&nbsp;-&nbsp;4 years,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",11520,GBP
Art-Studies,Master in Art Practices in Visual Arts,Universidade de \u00c9vora,3 semesters,null,[],Evora,Portugal,"[""Campus""]",null,"[""Full-time""]",2500,EUR
Art-Studies,Master of Fine Arts in Creative Writing,West Virginia Wesleyan College,null,null,"[""English""]",Buckhannon,USA,[],null,[],null,null
Art-Studies,Master of Fine Arts in Environmental Design,Art Center College of Design,2 years,null,[],Pasadena,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master in Creative Practice (MA),Leeds College of Art,1 year,null,"[""English""]",Leeds,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",4600,GBP
Art-Studies,Master's Degree in Academical Painting,Moscow State Pedagogical University,null,null,[],Moscow,Russia,[],null,[],null,null
Art-Studies,Master of Fine Arts Programs (MFA),California Institute of Integral Studies,2 years,null,"[""English""]",San Francisco,USA,"[""Campus""]",null,"[""Full-time""]",1206,USD
Art-Studies,MA Fine Art,University of Lincoln,1&nbsp;-&nbsp;2 years,https://www.lincoln.ac.uk/home/studywithus/internationalstudents/entryrequirementsandyourcountry/,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16000,GBP
Art-Studies,"Master stylist for fashion, media and performing arts",Idep Barcelona,1 year,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,MA in Art History and Museum Studies,Tufts University - Graduate School of Arts and Sciences,2 years,null,"[""English""]",Medford,USA,"[""Campus""]",null,"[""Full-time""]",54196,USD
Art-Studies,Master's in Motion Graphics Design,Bau Design College of Barcelona,1 year,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",6600,EUR
Art-Studies,Painting,"Hanze University of Applied Sciences - Groningen, the Netherlands",2 years,http://www.hanzegroningen.eu/mp,"[""English""]",Groningen,Netherlands,"[""Campus""]",null,"[""Full-time""]",2060,EUR
Art-Studies,Master of Arts - Art Direction,Sup de Pub,null,null,[],Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master's Degree in Advanced Studies of Museums and Artistic-Historical Heritage,Universidad Complutense de Madrid,3 semesters,https://www.ucm.es/mastermuseosypatrimonio,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Art-Studies,Masters - advanced interactive design: Web and digital publishing,Idep Barcelona,1 year,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master in Arts Management,IED \u2013 Istituto Europeo di Design Florence,11 months,https://www.ied.edu/uncategorized/blog/ied-open-days-master/68849?campaignId=70169000002NwyE&utm_source=masterstudies&utm_medium=display&utm_campaign=2122_gruppo_estero_x_open_day_settembre&utm_content=article,"[""English""]",Florence,Italy,"[""Campus""]","""15 Dec 2021""","[""Full-time""]",19200,EUR
Art-Studies,Master of Professional Creative Practice,Eastern Institute of Technology,null,null,[],Auckland,New Zealand,[],null,[],null,null
Art-Studies,MASTER'S DEGREE IN ART AND CULTURE EMPHASIS ON ART TEACHING,GANEXA University of Arts,null,null,"[""Spanish (Colombia)""]",Panama City,Panama,"[""Campus""]",null,[],null,null
Art-Studies,MA in Art History,John Cabot University,15 months,null,"[""English""]",Rome,Italy,"[""Campus""]","""01 Feb 2022""","[""Full-time"",""Part-time""]",21000,USD
Art-Studies,MA in History of Art,University of Birmingham - College of Arts and Law,1&nbsp;-&nbsp;2 years,null,"[""English""]",Birmingham,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Art-Studies,Master of Arts (MA) in Painting,University of Arts in Poznan,null,null,[],Poznań,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Bachelor of Creative Arts and Industries (Visual Arts) (BCAIVA),Charles Darwin University,3&nbsp;-&nbsp;6 years,null,[],Darwin,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Art-Studies,Master’s Degree in Crafts Ceramics,Okinawa Prefectural University Of Arts,null,null,"[""Japanese""]",Naha,Japan,"[""Campus""]",null,[],null,null
Art-Studies,"Master of Fine Arts in Applied Arts and Design, Textile-Body-Space",HDK-Valand \u2013 Academy of Art and Design,2 years,https://www.gu.se/en/hdk-valand/design,"[""English""]",Gothenburg,Sweden,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master of Fine Arts,Florida State University College of Fine Arts,null,null,"[""English""]",Tallahassee,USA,[],null,[],null,null
Art-Studies,Master of Humanities and Arts,Asia e University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Art-Studies,Master of Arts in Sculpture,Rome University of Fine Arts (RUFA),2 years,null,"[""English""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",8500,EUR
Art-Studies,Master in New Documentary Photography,LABASAD - Barcelona School of Arts & Design,12 months,null,"[""Spanish (Spain)""]",Barcelona,Spain,"[""Campus"",""Online""]",null,"[""Full-time""]",4900,EUR
Art-Studies,Master of Arts in Culture & Organization,Leuphana University Luneburg,4 semesters,null,"[""English"",""German""]",Lüneburg,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,Master advanced photography for fashion,Idep Barcelona,1 year,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Art-Studies,MA History of Design (with V&A),Royal College of Art,1&nbsp;-&nbsp;2 years,null,"[""English""]",London,United Kingdom,"[""Campus""]","""01 Dec 2021""","[""Full-time"",""Part-time""]",null,null
