field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Administration-Studies,Master of Science in Strategic Human Resource Management,Saint Joseph's University,12&nbsp;-&nbsp;30 months,null,"[""English""]",Philadelphia,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1140,USD
Administration-Studies,MSc Global Human Resource Management,University of Portsmouth Online,2 years,https://studyonline.port.ac.uk/online-msc-global-human-resource-management?utm_campaign=Eduportals&utm_source=MasterStudies&utm_medium=CourseProfile&utm_term=CTA&utm_content=GlobalHumanResourceManagement,"[""English""]",Portsmouth,United Kingdom,"[""Online""]",null,"[""Part-time""]",9500,GBP
Administration-Studies,Master in Human Resources Management and Talent Management,Ibero-American University (UNIBE),null,null,"[""Spanish""]",Santo Domingo,Dominican Republic,"[""Campus""]",null,[],null,null
Administration-Studies,MS in Human Resource Management and Organizational Effectiveness,Manhattanville College School of Business,18 months,null,"[""English""]",New York,USA,"[""Campus""]",null,[],915,USD
Administration-Studies,Master of Science Logistics and Supply Chain Management,The American Business School of Paris,2 years,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Public Administration,Hilbert College,0&nbsp;-&nbsp;16 months,null,"[""English""]",Hamburg,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,"Master of Science in Administration, School Leadership (M.S.A.)",Trinity Washington University,0&nbsp;-&nbsp;5 semesters,null,"[""English""]",Washington,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Human Resource Management (Extension),University of Technology Sydney,2&nbsp;-&nbsp;4 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Administration-Studies,"Global Master in Public Affairs: Lobbying, Corporate Diplomacy and Information Analysis",IMF Smart Education,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time""]",9800,EUR
Administration-Studies,Master in Work Psychology and Human Talent Management,"Centre for Studies, Clinic and  Psychological Research (Centro de Estudios, Cl\u00ednica e Investigaci\u00f3n  Psicol\u00f3gica)",null,null,"[""Spanish (Mexican)""]",Campeche,Mexico,"[""Campus""]",null,[],null,null
Administration-Studies,MCom/MPhil in Logistics Management (RD),University of Johannesburg,1&nbsp;-&nbsp;3 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Administration-Studies,Online Master in Supply Chain Management and Logistics,Rome Business School,2 years,null,"[""English""]",Rome,Italy,"[""Online""]",null,"[""Full-time"",""Part-time""]",6200,EUR
Administration-Studies,Master in Human Resources Management,Antwerp Management School,1 year,null,"[""English""]",Antwerp,Belgium,"[""Campus""]","""15 Jun 2022""","[""Full-time""]",13500,EUR
Administration-Studies,MBA,ENEB,24 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",8400,EUR
Administration-Studies,MSc in Supply Chain Management,Montpellier Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Montpellier,France,"[""Campus""]",null,"[""Full-time""]",39500,EUR
Administration-Studies,Master In Criminal Justice,University of Antelope Valley,null,null,"[""English""]",Lancaster,USA,"[""Campus""]",null,[],null,null
Administration-Studies,MSc Operations and Supply Chain Management,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Administration-Studies,MSc Logistics and Supply Chain Management,Hull University Business School,12 months,null,[],Hull,United Kingdom,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Masters of Arts in Public Administration,Mahatma Gandhi University Rwanda,2&nbsp;-&nbsp;4 years,null,"[""English""]",Kigali,Rwanda,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Supply Chain Management,Curtin Singapore (Navitas),null,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,[],null,null
Administration-Studies,Advanced Master Airline Management,ENAC,12 months,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master of Human Resources Management (MHRM),Rasmussen College Online,null,null,"[""English""]",Florida City,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Public Administration,Gangneung-Wonju National University,null,null,"[""Korean""]",Gangneung-si,South Korea,"[""Campus""]",null,[],null,null
Administration-Studies,Executive Masters in Organisational Change,Ashridge Executive Education,2 years,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Part-time""]",35000,GBP
Administration-Studies,Master of Human Resource Management (MHRM),Rutgers School of Management and Labor Relations,null,null,"[""English""]",Piscataway Township,USA,"[""Campus""]",null,[],17244,USD
Administration-Studies,MSc Leadership and Human Resource Management,GISMA ULaw,1 year,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Administration-Studies,"STATE AND MUNICIPAL ADMINISTRATION, MASTERS",Moscow Metropolitan Governance University,0&nbsp;-&nbsp;2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master's degree in military science and technology,Kaitsev\u00e4e Akadeemia,null,null,"[""Estonian""]",Tartu,Estonia,"[""Campus""]",null,[],null,null
Administration-Studies,MSc Human Resource Management,University of Gloucestershire,1 year,null,"[""English""]",Gloucester,United Kingdom,"[""Campus""]",null,"[""Full-time""]",15000,GBP
Administration-Studies,Logistics,Siberian State Aerospace University SibSAU,null,null,[],Krasnoyarsk,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,MA European Studies: Public Policy and Administration,"Maastricht University, Faculty of Arts and Social Sciences",1 year,null,"[""English""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Administration-Studies,MA International Logistics Management,Yasar University,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",6500,USD
Administration-Studies,MSc in Maritime Economics & Logistics (MEL),MEL Erasmus Center for Maritime Economics & Logistics,12&nbsp;-&nbsp;24 months,https://www.maritimeeconomics.com/msc-programme/programme-curriculum/,"[""English""]",Rotterdam,Netherlands,"[""Campus""]","""16 Jul 2022""","[""Full-time"",""Part-time""]",27250,EUR
Administration-Studies,Master in Management and Human Resources Management,CESMA Business School,1 year,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Administration-Studies,Master Management in Big Data Management,IU International University of Applied Sciences - Online Studies,12 months,null,"[""English""]",Berlin,Germany,"[""Online""]",null,"[""Full-time""]",9547,EUR
Administration-Studies,Payroll Specialist Graduate Program,Trillium College (all campuses),null,null,"[""English (Canada)""]",Oshawa,Canada,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Public Administration,UNIR - Mexico,18 months,null,"[""Spanish""]",Mexico City,Mexico,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,MSc in Logistics and Operations Management,Cardiff University,1 year,null,"[""English""]",Cardiff,United Kingdom,"[""Campus""]",null,"[""Full-time""]",8700,GBP
Administration-Studies,MA in International Public and Business Administration,"Moscow State Institute Of International Relations, MGIMO",2 years,null,"[""English""]",Odintsovo,Russia,"[""Campus""]",null,"[""Full-time""]",7000,EUR
Administration-Studies,Master in Work & Organisational Psychology,Erasmus University Rotterdam - Erasmus School of Social and Behavioural Sciences,1 year,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]","""01 Jun 2022""","[""Full-time""]",null,null
Administration-Studies,Master in Social Sector Leadership and Nonprofit Management,"The University of Chicago Crown Family School of Social Work, Policy, and Practice",12 months,null,"[""English""]",Chicago,USA,"[""Campus""]","""01 Feb 2022""","[""Full-time""]",45000,USD
Administration-Studies,MPA: Policy Analysis and Analytics,Norwich University Online,18 months,null,"[""English""]",Northfield,USA,"[""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,Full-time MSc Shipping and Transport,Netherlands Maritime University,13&nbsp;-&nbsp;18 months,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",17000,EUR
Administration-Studies,Master in Human Capital Management,ETAC University (Universidad ETAC),null,null,"[""Spanish (Mexican)""]",Huamantla,Mexico,"[""Campus""]",null,[],null,null
Administration-Studies,Master of Public Administration,UTPB Online,1 year,null,"[""English""]",Odessa,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",12458,USD
Administration-Studies,Master in Organizational Leadership - Human Resources Management Track,Turner College - Columbus State University,4 semesters,null,"[""English""]",Columbus,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",255,USD
Administration-Studies,Specialization in Strategic Human Resources Management,ICDA Escuela De Noegcios,null,null,"[""Spanish (Argentina)""]",323,Argentina,"[""Campus""]",null,[],null,null
Administration-Studies,MSc in Shipping Management,ALBA Graduate Business School,12&nbsp;-&nbsp;24 months,null,"[""English""]",Athens,Greece,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12500,EUR
Administration-Studies,MSc Human Resources Management,University of Surrey,1&nbsp;-&nbsp;2 years,null,"[""English""]",Guildford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",20200,GBP
Administration-Studies,MSc in Management and Human Resource Management,Cranfield School of Management,12 months,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",21500,GBP
Administration-Studies,Master of Public Administration - Downtown Phoenix,Arizona State University,4 semesters,null,"[""English""]",Central City,USA,"[""Campus""]",null,"[""Full-time""]",1400,USD
Administration-Studies,MSc Engineering Management,"Arden Study Centre, Berlin",12&nbsp;-&nbsp;24 months,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time"",""Part-time""]",15000,EUR
Administration-Studies,MSc Sustainable Maritime Operations,MLA College,3 semesters,null,"[""English""]",Plymouth,United Kingdom,"[""Online""]",null,"[""Part-time""]",8600,GBP
Administration-Studies,Extended MSc International Business with Human Resource Management with Advanced Practice,"Ulster University, London & Birmingham Campuses",24 months,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",9500,GBP
Administration-Studies,MSc in Logistics and Supply Chain Management Executive (Senior Leader Apprenticeship+),Cranfield School of Management,26 months,https://www.cranfield.ac.uk/som/management-and-leadership-masterships?utm_medium=Listing%20Site&utm_source=MasterStudies&utm_campaign=MasterstudiesSoM2018MIML,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Part-time""]",19000,GBP
Administration-Studies,Master in Human Resources Digitization: HR & People Analytics - Online,IMF Smart Education,9&nbsp;-&nbsp;24 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",9100,EUR
Administration-Studies,Extended MSc International Business with Human Resource Management,"Ulster University, London & Birmingham Campuses",15 months,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",6500,GBP
Administration-Studies,Business Logistics (MSc),Uczelnia Jana Wy\u017cykowskiego,null,null,"[""Polish""]",Polkowice,Poland,"[""Campus""]",null,[],null,null
Administration-Studies,Master's Program in the Graduate School of Human Life Science,Shikoku University,null,null,"[""Japanese""]",Tokushima,Japan,"[""Campus""]",null,[],null,null
Administration-Studies,Logistics and Supply Chain Management MSc,University of Westminster,1&nbsp;-&nbsp;2 years,https://www.westminster.ac.uk/logistics-and-supply-chain-management-msc?utm_source=keystone&utm_medium=directory&utm_campaign=2020_profiles_ks_dy_b1_dcdi_arch_logistics_supply_chain_management_msc,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12500,GBP
Administration-Studies,Master of Science in Logistics and Supply Chain Management (University College Dublin),Kaplan Singapore,18 months,null,"[""English""]",Singapore,Singapore,"[""Campus"",""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,Master in Informatics in Public Administration,University of Pardubice,2 years,null,"[""English""]",Pardubice,Czech Republic,"[""Campus""]",null,"[""Full-time""]",3500,EUR
Administration-Studies,Master of Science in Human Resource Management (University College Dublin),Kaplan Singapore,18 months,null,"[""English""]",Singapore,Singapore,"[""Campus"",""Online""]",null,"[""Part-time""]",null,null
Administration-Studies,Master of Business Administration,Lynchburg College,null,null,"[""English""]",Lynchburg,USA,"[""Campus""]",null,[],null,null
Administration-Studies,Master in Public Administration – Major in Public and Non-Profit Management,Universidad Ana G. M\u00e9ndez \u2013 Campus Florida,2 years,null,"[""English"",""Spanish""]",Miami Lakes,USA,"[""Campus""]",null,"[""Full-time""]",480,USD
