university_name,program_name,country_name,country_code,city
Victoria University of Wellington,Interior Architecture,New Zealand,NZL,Wellington
Victoria University of Wellington,International Relations,New Zealand,NZL,Wellington
Victoria University of Wellington,International Relations,New Zealand,NZL,Wellington
Victoria University of Wellington,Landscape Architecture,New Zealand,NZL,Wellington
Victoria University of Wellington,Languages,New Zealand,NZL,Wellington
Victoria University of Wellington,Laws,New Zealand,NZL,Wellington
Victoria University of Wellington,Linguistics,New Zealand,NZL,Wellington
Victoria University of Wellington,Literary Translation Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,MBA - Master of Business Administration,New Zealand,NZL,Wellington
Victoria University of Wellington,Maori Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Marine Biology,New Zealand,NZL,Wellington
Victoria University of Wellington,Marine Conservation,New Zealand,NZL,Wellington
Victoria University of Wellington,Mathematics or Statistics,New Zealand,NZL,Wellington
Victoria University of Wellington,Media Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Molecular Microbiology,New Zealand,NZL,Wellington
Victoria University of Wellington,Museum and Heritage Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Music,New Zealand,NZL,Wellington
Victoria University of Wellington,Music Therapy,New Zealand,NZL,Wellington
Victoria University of Wellington,Musical Arts,New Zealand,NZL,Wellington
Victoria University of Wellington,New Zealand Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Pacific Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Petroleum Geoscience,New Zealand,NZL,Wellington
Victoria University of Wellington,Philosophy,New Zealand,NZL,Wellington
Victoria University of Wellington,Physical Geography,New Zealand,NZL,Wellington
Victoria University of Wellington,Physics,New Zealand,NZL,Wellington
Victoria University of Wellington,Political Science,New Zealand,NZL,Wellington
Victoria University of Wellington,Political Science,New Zealand,NZL,Wellington
Victoria University of Wellington,Professional Accounting,New Zealand,NZL,Wellington
Victoria University of Wellington,Professional Economics,New Zealand,NZL,Wellington
Victoria University of Wellington,Public Management,New Zealand,NZL,Wellington
Victoria University of Wellington,Public Policy,New Zealand,NZL,Wellington
Victoria University of Wellington,Religious Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Science,New Zealand,NZL,Wellington
Victoria University of Wellington,Science in Computer Science or Electronic and Computer Systems,New Zealand,NZL,Wellington
Victoria University of Wellington,Second Language Learning and Teaching,New Zealand,NZL,Wellington
Victoria University of Wellington,Second Language Learning and Teaching,New Zealand,NZL,Wellington
Victoria University of Wellington,Sociology or Social Policy,New Zealand,NZL,Wellington
Victoria University of Wellington,Strategic Studies,New Zealand,NZL,Wellington
Victoria University of Wellington,Teaching and Learning (Primary),New Zealand,NZL,Wellington
Victoria University of Wellington,Teaching and Learning (Secondary),New Zealand,NZL,Wellington
Victoria University of Wellington,Theatre,New Zealand,NZL,Wellington
Victoria University of Wellington,Tourism Management,New Zealand,NZL,Wellington
Victoria University of Wellington,e-Government,New Zealand,NZL,Wellington
Griffith University,Accounting,Australia,AUS,Brisbane
Griffith University,Acute Care Nursing,Australia,AUS,Brisbane
Griffith University,Advanced Engineering Management - Project Management,Australia,AUS,Brisbane
Griffith University,Advanced Health Services Management,Australia,AUS,Brisbane
Griffith University,Architecture,Australia,AUS,Brisbane
Griffith University,Arts,Australia,AUS,Brisbane
Griffith University,Aviation Management,Australia,AUS,Brisbane
Griffith University,Business,Australia,AUS,Brisbane
Griffith University,Business Advanced,Australia,AUS,Brisbane
Griffith University,Civil Engineering,Australia,AUS,Brisbane
Griffith University,Civil Engineering Advanced,Australia,AUS,Brisbane
Griffith University,Clinical Dentistry,Australia,AUS,Brisbane
Griffith University,Clinical Psychology,Australia,AUS,Brisbane
Griffith University,Dentistry,Australia,AUS,Brisbane
Griffith University,Education,Australia,AUS,Brisbane
Griffith University,Educational Studies,Australia,AUS,Brisbane
Griffith University,Electronic and Energy Engineering,Australia,AUS,Brisbane
Griffith University,Electronic and Sport Engineering,Australia,AUS,Brisbane
Griffith University,Electronics and Computer Engineering,Australia,AUS,Brisbane
Griffith University,Engineering Project Management,Australia,AUS,Brisbane
Griffith University,Environment,Australia,AUS,Brisbane
Griffith University,Environmental Engineering,Australia,AUS,Brisbane
Griffith University,Environmental Engineering and Pollution Control,Australia,AUS,Brisbane
Griffith University,Finance,Australia,AUS,Brisbane
Griffith University,Financial Planning,Australia,AUS,Brisbane
Griffith University,Health Services Management,Australia,AUS,Brisbane
Griffith University,Human Resource Management,Australia,AUS,Brisbane
Griffith University,Human Resource Management Advanced,Australia,AUS,Brisbane
Griffith University,Human Services,Australia,AUS,Brisbane
Griffith University,Information Systems,Australia,AUS,Brisbane
Griffith University,Information Systems Advanced,Australia,AUS,Brisbane
Griffith University,Information Systems and Information Technology Management,Australia,AUS,Brisbane
Griffith University,Information Technology,Australia,AUS,Brisbane
Griffith University,Interactive Media,Australia,AUS,Brisbane
Griffith University,International Business,Australia,AUS,Brisbane
Griffith University,International Business Advanced,Australia,AUS,Brisbane
Griffith University,International Hospitality and Tourism Management,Australia,AUS,Brisbane
Griffith University,International Public Health,Australia,AUS,Brisbane
Griffith University,International Relations,Australia,AUS,Brisbane
Griffith University,Marketing,Australia,AUS,Brisbane
Griffith University,Marketing Advanced,Australia,AUS,Brisbane
Griffith University,Master of Business Administration,Australia,AUS,Brisbane
Griffith University,Medical Research,Australia,AUS,Brisbane
Griffith University,Music Research,Australia,AUS,Brisbane
Griffith University,Music Studies,Australia,AUS,Brisbane
Griffith University,Organisational Psychology,Australia,AUS,Brisbane
Griffith University,Pharmacy,Australia,AUS,Brisbane
Griffith University,Physiotherapy,Australia,AUS,Brisbane
Griffith University,Professional Accounting,Australia,AUS,Brisbane
Griffith University,Public Administration,Australia,AUS,Brisbane
Griffith University,Public Health,Australia,AUS,Brisbane
Griffith University,Rural Medicine,Australia,AUS,Brisbane
Griffith University,Science,Australia,AUS,Brisbane
Griffith University,Screen Production,Australia,AUS,Brisbane
Griffith University,Social Work,Australia,AUS,Brisbane
Griffith University,Speech Pathology,Australia,AUS,Brisbane
Griffith University,Suicidology,Australia,AUS,Brisbane
Griffith University,Teaching (Primary),Australia,AUS,Brisbane
Griffith University,Teaching (Secondary),Australia,AUS,Brisbane
Griffith University,Teaching English to Speakers of Other Languages,Australia,AUS,Brisbane
Griffith University,Urban and Environmental Planning,Australia,AUS,Brisbane
Griffith University,Visual Arts,Australia,AUS,Brisbane
James Cook University,Accounting,Australia,AUS,Brisbane
James Cook University,Accounting,Singapore,SGP,Brisbane
James Cook University,Agriculture,Australia,AUS,Brisbane
James Cook University,Agriculture,Singapore,SGP,Brisbane
James Cook University,Architecture and Building,Australia,AUS,Brisbane
James Cook University,Architecture and Building,Singapore,SGP,Brisbane
James Cook University,Business Informatics,Australia,AUS,Brisbane
James Cook University,Business Informatics,Singapore,SGP,Brisbane
James Cook University,Computing and Networking,Australia,AUS,Brisbane
James Cook University,Computing and Networking,Singapore,SGP,Brisbane
James Cook University,Engineering and Related Technologies,Australia,AUS,Brisbane
James Cook University,Engineering and Related Technologies,Singapore,SGP,Brisbane
James Cook University,Environmental Earth Science,Australia,AUS,Brisbane
James Cook University,Environmental Earth Science,Singapore,SGP,Brisbane
James Cook University,Environmental Management,Australia,AUS,Brisbane
James Cook University,Environmental Management,Singapore,SGP,Brisbane
James Cook University,Guidance and Counselling,Australia,AUS,Brisbane
James Cook University,Guidance and Counselling,Singapore,SGP,Brisbane
James Cook University,Information Technology - Business Administration,Australia,AUS,Brisbane
James Cook University,Information Technology - Business Administration,Singapore,SGP,Brisbane
James Cook University,Information Technology in Business Informatics,Australia,AUS,Brisbane
James Cook University,Information Technology in Business Informatics,Singapore,SGP,Brisbane
James Cook University,Information Technology in Computing and Networking,Australia,AUS,Brisbane
James Cook University,Information Technology in Computing and Networking,Singapore,SGP,Brisbane
James Cook University,Information Technology in Interactive Technologies and Game Design,Australia,AUS,Brisbane
James Cook University,Information Technology in Interactive Technologies and Game Design,Singapore,SGP,Brisbane
James Cook University,Interactive Technologies and Game Design,Australia,AUS,Brisbane
James Cook University,Interactive Technologies and Game Design,Singapore,SGP,Brisbane
James Cook University,International Hospitality and Tourism Management,Australia,AUS,Brisbane
James Cook University,International Hospitality and Tourism Management,Singapore,SGP,Brisbane
James Cook University,International Political Economy,Australia,AUS,Brisbane
James Cook University,International Political Economy,Singapore,SGP,Brisbane
James Cook University,Law,Australia,AUS,Brisbane
James Cook University,Law,Singapore,SGP,Brisbane
James Cook University,Master of Business Administration (Conflict Management and Resolution),Australia,AUS,Brisbane
James Cook University,Master of Business Administration (Conflict Management and Resolution),Singapore,SGP,Brisbane
James Cook University,Master of Business Administration - Accounting,Australia,AUS,Brisbane
James Cook University,Master of Business Administration - Accounting,Singapore,SGP,Brisbane
James Cook University,Natural and Physical Sciences,Australia,AUS,Brisbane
James Cook University,Natural and Physical Sciences,Singapore,SGP,Brisbane
